,#RIC,Date[G],Time[G],GMT Offset,Type,Ex/Cntrb.ID,Price,Volume,Bid Price,Bid Size,Ask Price,Ask Size,Qualifiers
52,ADSGn.DE,20151001,06:56:57.491,2,Auction,,72,7250,,,,,
53,ADSGn.DE,20151001,06:56:57.551,2,Auction,,72,7306,,,,,
54,ADSGn.DE,20151001,06:56:59.391,2,Auction,,71.99,7945,,,,,
55,ADSGn.DE,20151001,06:56:59.451,2,Auction,,71.99,8105,,,,,
56,ADSGn.DE,20151001,06:57:07.350,2,Auction,,72.7,8372,,,,,
57,ADSGn.DE,20151001,06:57:07.350,2,Auction,,72.7,8359,,,,,
58,ADSGn.DE,20151001,06:57:07.360,2,Auction,,72.7,8426,,,,,
59,ADSGn.DE,20151001,06:57:07.400,2,Auction,,72.7,8423,,,,,
60,ADSGn.DE,20151001,06:57:25.640,2,Auction,,72.41,8719,,,,,
61,ADSGn.DE,20151001,06:57:25.680,2,Auction,,72.41,8793,,,,,
62,ADSGn.DE,20151001,06:57:27.670,2,Auction,,72.26,9113,,,,,
63,ADSGn.DE,20151001,06:57:27.690,2,Auction,,72.26,9193,,,,,
64,ADSGn.DE,20151001,06:57:28.610,2,Auction,,72.21,9058,,,,,
65,ADSGn.DE,20151001,06:57:30.040,2,Auction,,72.27,9166,,,,,
66,ADSGn.DE,20151001,06:57:30.060,2,Auction,,72.21,9178,,,,,
67,ADSGn.DE,20151001,06:57:42.569,2,Auction,,72.36,9027,,,,,
68,ADSGn.DE,20151001,06:57:42.580,2,Auction,,72.51,8769,,,,,
69,ADSGn.DE,20151001,06:57:42.590,2,Auction,,72.66,8769,,,,,
70,ADSGn.DE,20151001,06:57:42.599,2,Auction,,72.7,8575,,,,,
71,ADSGn.DE,20151001,06:57:42.620,2,Auction,,72.7,8544,,,,,
72,ADSGn.DE,20151001,06:57:42.639,2,Auction,,72.7,8448,,,,,
73,ADSGn.DE,20151001,06:57:42.670,2,Auction,,72.7,8429,,,,,
74,ADSGn.DE,20151001,06:57:42.710,2,Auction,,72.7,8425,,,,,
75,ADSGn.DE,20151001,06:57:42.729,2,Auction,,72.7,8424,,,,,
76,ADSGn.DE,20151001,06:58:05.909,2,Auction,,72.7,8744,,,,,
77,ADSGn.DE,20151001,06:58:05.939,2,Auction,,72.7,8824,,,,,
78,ADSGn.DE,20151001,06:58:21.919,2,Auction,,72.7,8185,,,,,
79,ADSGn.DE,20151001,06:58:21.919,2,Auction,,72.7,7546,,,,,
80,ADSGn.DE,20151001,06:58:21.919,2,Auction,,72.7,6907,,,,,
81,ADSGn.DE,20151001,06:58:21.968,2,Auction,,72.7,6779,,,,,
82,ADSGn.DE,20151001,06:58:22.018,2,Auction,,72.7,6498,,,,,
83,ADSGn.DE,20151001,06:58:22.058,2,Auction,,72.7,6442,,,,,
84,ADSGn.DE,20151001,06:58:22.088,2,Auction,,72.7,6430,,,,,
85,ADSGn.DE,20151001,06:58:22.119,2,Auction,,72.7,6428,,,,,
86,ADSGn.DE,20151001,06:58:33.108,2,Auction,,72.7,6466,,,,,
87,ADSGn.DE,20151001,06:58:33.128,2,Auction,,72.7,6475,,,,,
88,ADSGn.DE,20151001,06:58:38.658,2,Auction,,72.7,7114,,,,,
89,ADSGn.DE,20151001,06:58:38.708,2,Auction,,72.7,7274,,,,,
90,ADSGn.DE,20151001,06:58:49.578,2,Auction,,72.7,6635,,,,,
91,ADSGn.DE,20151001,06:58:49.628,2,Auction,,72.7,6507,,,,,
92,ADSGn.DE,20151001,06:58:49.668,2,Auction,,72.7,6481,,,,,
93,ADSGn.DE,20151001,06:58:49.677,2,Auction,,72.7,6476,,,,,
94,ADSGn.DE,20151001,06:58:49.717,2,Auction,,72.7,6475,,,,,
95,ADSGn.DE,20151001,06:59:05.698,2,Auction,,72.7,7475,,,,,
96,ADSGn.DE,20151001,06:59:05.707,2,Auction,,72.7,7725,,,,,
97,ADSGn.DE,20151001,06:59:21.947,2,Auction,,72.7,7086,,,,,
98,ADSGn.DE,20151001,06:59:21.997,2,Auction,,72.7,6958,,,,,
99,ADSGn.DE,20151001,06:59:22.047,2,Auction,,72.7,6933,,,,,
100,ADSGn.DE,20151001,06:59:22.077,2,Auction,,72.7,6928,,,,,
101,ADSGn.DE,20151001,06:59:22.096,2,Auction,,72.7,6927,,,,,
102,ADSGn.DE,20151001,06:59:22.136,2,Auction,,72.7,6926,,,,,
